index,id,created_at,text,user,place,user_place,country,coordinates,undefined_col,undefined_col2,undefined_col3
1879610,1338712836596523008,2020-12-15T05:09:46Z,Também garganta inflamada+resfriado quero o que né kkkkk,783529059385012224,NA,"Rio de Janeiro, Brasil",NA,NA,NA,0,0
541340,1283806062941032450,2020-07-16T16:49:52Z,@ifsdraco os stans de acotar me são ch*tos e eu já vi muito spoiler tbm perdi a vontade mas com tog eu não sei de nada e se eu gostar pelo menos a saga é grande,1092405819004588032,NA,15/25 ? ∞ pt/eng,NA,NA,NA,1,0
1799609,1336001616210747392,2020-12-07T17:36:21Z,"@Tuliobrasileiro Bicho, se nego fosse fazer isso era só botar na vacina da gripe normal, povo ia tá tomando tranquilamente sem reclamar",934475708910489600,NA,"Valparaíso de Goiás, Brasil",NA,NA,NA,0,0
1871269,1338494520703463427,2020-12-14T14:42:16Z,@resenhadoffc Tá osso Resenha FFC no amor e no futebol do Flu 😔,4460678729,NA,"Rio de Janeiro, Brasil",NA,NA,NA,0,0
1585864,1326536826123792386,2020-11-11T14:46:39Z,Eu tô com tudo isso graças ao isaac,1246978803366350848,NA,"Brasília, Brasil",NA,NA,NA,0,0
753630,1292545624529932289,2020-08-09T19:37:45Z,Porque as vezes não acontece o que a gente mais quer? É fod* 😔,1248472531658403840,NA,"Rio Claro, Brasil",NA,NA,NA,0,0
1197042,1309986422133325825,2020-09-26T22:41:16Z,"@juanfpv @futebol_info Me fala aí fodão, prq não seria?",2376496591,"São Pedro da Aldeia, Brasil",Rio de Janeiro,BR,"[[[-42.254623, -22.909223], [-42.254623, -22.652921], [-42.024691, -22.652921], [-42.024691, -22.909223]]]",NA,0,0
394362,1281076080233848832,2020-07-09T04:01:53Z,"@gugachacra @gcamarotti @gugachacra , @gcamarotti , infelizmente, isso esta me cheirando a armaçao do Fla e Ferj. O Fluminense merece todos os elogios, mas tava na cara q o Fla ia entregar para ter a Final . Difícil nao pensar nisso. Mas, novamente, parabens ao Flu...",68574409,NA,"Guarapuava, Paraná, Brasil",NA,NA,NA,1,0
953282,1300957920318889984,2020-09-02T00:45:13Z,"@rafha_bueno @bobjackk crianças tem baixíssimas probabilidades de morrerem, elas pegam as vezes mais fraco que uma gripe, a doença passa e elas nem percebem. As chances de todos no geral é baixa de morte e com a vacinação das pessoas que são voluntarias (mais de 90%) com certeza acabaria os problemas",2897870422,NA,Coreia do norte.,NA,NA,NA,0,0
1507376,1323385075766013952,2020-11-02T22:02:44Z,e o resfriado vem,843146754329661441,NA,NA,NA,NA,NA,0,0
710278,1290437859795709954,2020-08-04T00:02:15Z,"Comprava essa grená e dourado fácil, fácil!!!",519550316,NA,NA,NA,NA,NA,1,0
2144499,1347626433913479174,2021-01-08T19:29:14Z,"@apinkart o primeiro love shot, o segundo parece um, soq nao lembro aaaaaaaaa",1277845480916037633,NA,1995.,NA,NA,NA,0,0
593459,1285963355010850818,2020-07-22T15:42:10Z,"No meu livro eu tô botando um casal que é uma mulher e uma pessoa gênero fluído, e ambos tem ideias meio insanas, então toda rebeldia e psicopatia que já quis fazer vou despejar neles https://t.co/jGsdF6z9yL",1138589855573794818,NA,NA,NA,NA,NA,1,0
1171353,1309217827795144712,2020-09-24T19:47:08Z,"@EvilHazardBR Nossa, esse vai ser fodão também hein?? É exclusivo de Xbox né?",240689370,NA,NA,NA,NA,NA,0,0
2462534,1358989310528282625,2021-02-09T04:01:15Z,perfeitos q dor dor dor dor dor,1234913036697309185,NA,"𝘀𝗼𝗼𝗷𝗶𝗻 : please don't pull me out !! i live in this garden! 당신은 내 정원의 꽃이되고, 나는 당신을 꽃 피우고 내 사랑으로 미끄러지도록 비에서 내리는 물이 될 것입니다.❕",NA,NA,NA,0,0
187965,1277752391337730048,2020-06-29T23:54:44Z,Já ta virando palhaçada...,1022604861404323840,NA,"Belo Horizonte, Brasil",NA,NA,NA,1,0
2281699,1352062990628114432,2021-01-21T01:18:31Z,SEGURA A TROPA DO FLU PORRA,2923524340,NA,NA,NA,NA,NA,0,0
2161915,1348346594723311617,2021-01-10T19:10:53Z,@MiguelNicolelis @querominhavida Não tão atendendo suspeitos de covid aos finais de semana pq foram desativados todos os hospitais de campanha seus imbecis desgraçados vcs tão falando isso pra quem mesmo? Sou polvo andei hoje procurando consulta pro meu marido está com febre tosse diarréia e nem foi atendido,1195741690096750593,NA,NA,NA,NA,NA,0,0
2309876,1353284282836512769,2021-01-24T10:11:30Z,"A Comissão quer 70% dos adultos vacinados até ao Verão, mas estamos longe do ritmo necessário

Esperança pela posição cimeira de Portugal na lista. No entanto, relembro: não é um sprint, é uma maratona. Evitemos ser os ""campeões de inverno"" neste capítulo

https://t.co/NgJqKRna0R https://t.co/gKF4afICVv",974371127261847553,NA,Brussels bubble,NA,NA,NA,0,0
20545,1271832681362358272,2020-06-13T15:51:55Z,Qualquer resfriado entro em  desespero,874018548691202048,NA,"Rio de Janeiro, Brasil",NA,NA,NA,1,0
1357016,1317453939424505857,2020-10-17T13:14:30Z,Vou só dar o tempo do cartão liberar a quantia certa e comprar minha camisa do Flu.,1032468115,NA,"Barra de São João, Brasil",NA,NA,NA,0,0
2428635,1357759058124677124,2021-02-05T18:32:40Z,"@otareana Ana esse é o problema ""tem gente""",,NA,NA,NA,NA,NA,NA,NA
2249156,1351126570585481220,2021-01-18T11:17:31Z,@camren5th Fala la no hospital que vc ta tossindo kkkk rapidinho eles ja mandam vc para uma ala la da covid para vc fazer umas coisas la. Ai ja dão um papel para vc se isolar por 7 dias kkkkkkkkkkkkkkkkk pq demora 7 dias para o exame sair,1173670862479908864,NA,"Montes Claros, Brasil",NA,NA,NA,0,0
779596,1293623779491565569,2020-08-12T19:01:58Z,"Isso e igual a vacina da gripe 
Msm com ela constipaste na msm
Ent isso e igual 
Nunca deixam de ter razão",1292630326561378305,NA,"Tomar, Portugal",NA,NA,NA,0,0
836541,1296084531037036546,2020-08-19T14:00:06Z,@hannatobelem Imagina ter q ver o menino tossindo na aula da Elza,2765162673,NA,NA,NA,NA,NA,0,0
1565230,1325637200474763265,2020-11-09T03:11:52Z,"@rafaelnunes92 100 mil no Barcelos e hudson, que nem eram pra ter vindo. E o flu no início do ano flertou com o Galhardo, que acredito eu, recebe no Inter bem menos que o Ganso aqui",1210602626888425474,NA,"Rio de Janeiro, Brasil",NA,NA,NA,0,0
1959294,1341342855290302464,2020-12-22T11:20:32Z,"Athletiba da gripe, coloured (1933) https://t.co/V0VEuWZBbO",1323404162823081987,NA,"Curitiba, Brasil",NA,NA,NA,0,0
65842,1273690564270022656,2020-06-18T18:54:29Z,@NB96KJN @chojisuv @TONGkr0ngan /tos/ huhuhu,1264213367452889088,NA,ki-lings,NA,NA,NA,1,0
2009991,1343546142798315521,2020-12-28T13:15:36Z,".
TOP QUESTIONS (in English) - As PRINCIPAIS PERGUNTAS em uma ENTREVISTA e como responde-las EM INGLÊS!

-  -  -  -

O INGLÊS p/ CARREIRA &amp; NEGÓCIOS

(do Início à Fluência)

    – LIVE – 
toda segunda
(direto de Londres)
18h (BR)  /  21h (UK)

Saiba mais:

https://t.co/ovwthlSKyO https://t.co/TuLTtsYrth",820014605833535489,NA,NA,NA,NA,NA,0,0
1721951,1332441193947557890,2020-11-27T21:48:30Z,"Ta achando q eu sou o Luan Santana pra ficar esperando 10, 20, 30 anos p vc sair do meu time seu safado?",1081863590884331521,NA,Laranjeiras,NA,NA,NA,0,0
1477318,1322195650684030976,2020-10-30T15:16:22Z,"A dissertação intitulada ""Avaliação da conectividade efetiva cerebral da fluência verbal semântica por imagens de ressonância magnética"" foi desenvolvida entre 2018 e 2020 sob a orientação da Professora Renata Leoni.",1102168797853683714,NA,"Ribeirão Preto, Brasil",NA,NA,NA,0,0
2383115,1356093391302488064,2021-02-01T04:13:54Z,MARIA ASF😭,1235038971203383301,"Hartland, MI","Michigan, USA",US,"[[[-83.797196, 42.587432], [-83.797196, 42.658186], [-83.677993, 42.658186], [-83.677993, 42.587432]]]",NA,0,0
614095,1286672609510334468,2020-07-24T14:40:29Z,Horda de pelotudos,808662772309524480,NA,"East Islip, New York",NA,NA,NA,1,0
1236647,1311729194091544578,2020-10-01T18:06:25Z,"@neymarjr Ney, tu é fod....vc pra Mim é o melhor!",1311431722437935104,NA,NA,NA,NA,NA,0,0
2056555,1345479653390249992,2021-01-02T21:18:41Z,Mandaria meus alunos montarem de boa esse chip aí.,1111971593931186176,"Manaus, Brasil","Belém, Brasil",BR,"[[[-60.802071, -3.221228], [-60.802071, -1.923622], [-59.15858, -1.923622], [-59.15858, -3.221228]]]",NA,0,0
1198143,1310029430434168832,2020-09-27T01:32:10Z,"@macielss__ eh foda, só entra mau caráter na presidência do flu mlq pqp",752665952861425665,NA,NA,NA,NA,NA,0,0
2196451,1349491554122145792,2021-01-13T23:00:33Z,"@MariCarvalho_01 Partindo do seu “raciocínio”, me pegando como exemplo, já que nunca tomei a vacina da influenza, sou prova da eficácia de não se vacinar, e no meu caso, 100% de eficácia! Nunca tomei a vacina, e nunca tive gripe A, e nem “gripo todo ano”!",67181373,NA,NA,NA,NA,NA,0,0
822939,1295459920733765635,2020-08-17T20:38:08Z,Culpado é o Bolsonaro para os esquerdopatas.,900454682279256064,NA,NA,NA,NA,NA,0,0
1270709,1313525864055832577,2020-10-06T17:05:44Z,"Que gripe chata, ainda mais no calor, não poder tomar nada gelado 🤧🤧",2524789502,NA,"Brasilia, Brasil",NA,NA,NA,0,0
2432404,1357877968945692675,2021-02-06T02:25:10Z,vo toma mais um shot por juliette,1196464985154752512,NA,NA,NA,NA,NA,0,0
1598089,1326989199472537637,2020-11-12T20:44:14Z,"@zaritommo to bem, além de tudo eu to só com a garganta inflamada e tossindo e com mtas dores",1304872998843940864,NA,in the hallway,NA,NA,NA,0,0
301571,1280238627772121088,2020-07-06T20:34:09Z,fui tomar vacina pra gripe e tomei uma de tétano de brinde ?,1228695844200886272,NA,NA,NA,NA,NA,1,0
1180131,1309305440447201280,2020-09-25T01:35:17Z,"@Cano_m1l_gr4u @ApenasPauloSCCP @AlbrightonLuan @philliperet1027 @SilvinoSPFC @Galo_cam2 @FluminenseFC @jantadasfut *todos os grandes tem isso
E mesmo assim times como bota e Flu n tem libertadores e nego considera grande",532266263,NA,NA,NA,NA,NA,0,0
1917724,1339801261407924224,2020-12-18T05:14:47Z,"Mas pros pachecos River é fodão e Veron é do Tik Tok

Sabem NADA de futebol

Sabem NADA DE PALMEIRAS

👇👇👇👇👇👇👇👇👇",3004016068,"Rio de Janeiro, Brasil","Rio de Janeiro, Brasil",BR,"[[[-43.795449, -23.08302], [-43.795449, -22.739823], [-43.087707, -22.739823], [-43.087707, -23.08302]]]",NA,0,0
1830709,1337068375709769729,2020-12-10T16:15:16Z,Deturpação da realidade!,1178386209661427712,NA,"Pernambuco, Brasil",NA,NA,NA,0,0
2209324,1349760271888343040,2021-01-14T16:48:20Z,"unica coisa que curará minha depressao hepatite diabetes gonorreia ansiedade rinite sinusite asma bronquite baixa autoestima resfriado dor de cabeça acne amigdalite bruxismo carie cirrose colesterol conjuntivite dermatite dismorfia diarreia   gastrite
eh passar na faculdade",2977620694,NA,santos city,NA,NA,NA,0,0
911612,1299038688660291586,2020-08-27T17:38:53Z,eu sempre faço algum barulho com a boca bem alto pra pessoa saber KKKKK eu finjo que tô espirrando ou tossindo,1245805896808173573,NA,"Jacareí, Brasil",NA,NA,NA,0,0
2122793,1347152839244713986,2021-01-07T12:07:20Z,"@mtheus_corintia Na moral mesmo eu quero que esses times se fodão mesmo , tem que ser prejudicados mesmo....
Qndo é o Corinthians pra eles ta certo....",1316818409510797315,NA,"São Paulo, Brasil",NA,NA,NA,0,0
2198458,1349523581953310720,2021-01-14T01:07:49Z,@minatocrf E o nosso Mengão no fla flu heim,897149536484958208,NA,sccp • lfc • rmcf,NA,NA,NA,0,0
2419023,1357437690690551810,2021-02-04T21:15:40Z,KKKKKKKKKKKKKKK VÉI MINHA MÃE TODA QUANDO EU TAVA COM DENGUE QUASE MORRENDO E ELA N QUERIA ME LEVAR NO HOSPITAL,900727129,NA,bh,NA,NA,NA,0,0
756470,1292607589197459456,2020-08-09T23:43:59Z,"@fabiolfneto MP eh o q mais gera passes p finalização no time, as chances mais claras do Flu nos últimos jogos são qnd ele vem pro meio e envia a bola p Evanilson fazer o facão",755263010,NA,NA,NA,NA,NA,0,0
2128478,1347248209916268545,2021-01-07T18:26:18Z,"@RodrigoMaia Mas vai tomar no  c u, gordão 
Vc fez mobral ai e qr pagar de fodão
IMBECIL INÚTIL",127096123,NA,APAPUTAQUEUSPARIO,NA,NA,NA,0,0
683612,1289068349717184512,2020-07-31T05:20:18Z,Pediram pra mim ir lá em bx pegar o dinheiro cm o gerente fiquei maior tempão trocando ideia cm o mnr no quiosque cheguei na loja falei q o segurança do shopping não deixou eu entrar pq minha temperatura tava alta tive q esperar abaixar kkkkkk,1033899608794128385,NA,"Recreio dos Bandeirantes, Rio ",NA,NA,NA,1,0
1074289,1305297755699585031,2020-09-14T00:10:10Z,bicho é fod***,306940397,NA,"Teresina, Brasil",NA,NA,NA,0,0
718751,1290812946512326667,2020-08-05T00:52:43Z,Teve um dia q eu tava desse jeito e do nada o cara falou q eu tava com febre e não deixou eu entrar no mercado,1056623029269266433,NA,"Orlando, FL",NA,NA,NA,1,0
710720,1290452139584692235,2020-08-04T00:59:00Z,"Desde sexta sem por uma folha de alface se quer na boca, minha visão está totalmente turva, febre alta mas não vou comer, quero ver se eu não emagreço. Meta de 7 dias NoFood",66577574,NA, SP,NA,NA,NA,1,0
1885945,1338930848398270464,2020-12-15T19:36:05Z,"Fico so observando, o maluco pega ônibus lotado todo dia.mas quando desce to busão e encontra um amigo,ele fica com aquela viadagem de ""cumprimentar"" os amigos com os cotovelos.

Não fode , porra ! Kkkkk",1290387838811373570,NA,"Rio de Janeiro, Brasil",NA,NA,NA,0,0
1338781,1316561131121586184,2020-10-15T02:06:48Z,"Ok, é o Muriel mesmo. Já caiu de novo, dodói. Puta cera, hein Flu? Vamu, #Galo!",8170142,NA,"Sao Paulo, Brazil",NA,NA,NA,0,0
340362,1280890481724063749,2020-07-08T15:44:23Z,histamin e dramin  nem fazem mais efeito em mim desde o ensino médio,4736309374,NA,NA,NA,NA,NA,1,0
573477,1285292094026928128,2020-07-20T19:14:49Z,"Nao aprendi modalidade de luta, mas fui muito acolhida por muitos professores e gente da escola na época, mas isso não mudava nada porque o linchamento era virtual, físico e psicológico, não adiantava eles tomarem advertência nem nada, eu estava sozinha+",1218278024040394753,NA,日本 東京,NA,NA,NA,1,0
2381924,1356058864408555526,2021-02-01T01:56:42Z,E o tanto q esse Lucas tosse hein...tô preocupada 🙊#BBB221 #ForaKarolConka #TeamCadolffo #bbb #teamjuliete,913010550984073217,NA,"São Paulo, Brasil",NA,NA,NA,0,0
262527,1278959763511009280,2020-07-03T07:52:24Z,"é simples meu, é só acabar com essa empatia seletiva, é só se colocar no lugar do outro, é só pensar por 10seg e analisar se o teu comentário é benéfico ou é só pra ganhar 1000 likes e tu se sentir um fodão",843973523660070913,NA,"Canoas, Brasil",NA,NA,NA,1,0
200888,1277781867559878657,2020-06-30T01:51:51Z,Deus podia deletar a China do mundo,466896832,NA,"Curitiba, Brasil",NA,NA,NA,1,0
1785029,1335367808243408898,2020-12-05T23:37:50Z,"@Felipecrf07 Normal filho, tô eu vendo o flu aqui tbm.",1103417059793346561,NA,tão tão distante!,NA,NA,NA,0,0
667773,1288523173336670209,2020-07-29T17:13:58Z,"@urso_blanco @GOBLINTENGU Fodõn fodõn, brigado pelo presente de novo amigo. &lt;3",1050451239966859264,NA,Brasil,NA,NA,NA,1,0
1363952,1317703640983982081,2020-10-18T05:46:44Z,Tipo na gripe Espanhola que o estado liberou um remédio(aspirina) em doses muito mais altas do que hj é tido como seguro e o remédio foi pior do que a doença mas as mortes entraram na conta da gripe Espanhola...,783817935978717185,NA,"ANCAPISTÃO, Brasil",NA,NA,NA,0,0
2068100,1345945382451359746,2021-01-04T04:09:20Z,"O dragão que eu desenhei está parecendo um cachorro com tosse
Tenho dó de quem está nos meus amigos próximos pra ver isso 🤣",1596521257,NA,"Arapongas, Brasil",NA,NA,NA,0,0
1228897,1311374047364689920,2020-09-30T18:35:11Z,hahahahaha que pensamento perfeitoooooo,131539903,NA,"Rio de Janeiro, Brasil",NA,NA,NA,0,0
24195,1271998073330425857,2020-06-14T02:49:07Z,"Só eu tossindo o hospital!!!
Getúlio Vargas todo me olhando! Kk",368629459,NA,"Rio de Janeiro, Brasil",NA,NA,NA,1,0
779513,1293621222119538692,2020-08-12T18:51:48Z,"@FluminenseFC @GDesde1902 @PSG_inside Você Torcedor do Fluminense gostaria de representa-lo em um JOGO ONLINE? Venha jogar GTA TORCIDAS com a TORCIDA YOUNG FLU !

TEMOS PARA CELULAR E COMPUTADOR ! https://t.co/D4dBlzsSS0",1277966419091587078,NA,NA,NA,NA,NA,0,0
139831,1277198365453926400,2020-06-28T11:13:14Z,"Dormi com a janela aberta, a gripe vem",169361936,NA,Helena's elite ♔,NA,NA,NA,1,0
1263513,1313155333636882432,2020-10-05T16:33:23Z,essa semana tiraram a la sensacion de la favela como coitada kkk na semana que vem voltam com os tweets virais contra a nossa musa etno-fluída https://t.co/Cs4pYgHAll,2725871343,NA,Brasil,NA,NA,NA,0,0
1641905,1329044932678610944,2020-11-18T12:52:59Z,não acredito que to com gripe de novoo,988921430472568833,NA,Barros Cassal,NA,NA,NA,0,0
212273,1277822727865458693,2020-06-30T04:34:13Z,Mas do porco só bem doença e linguiça né ?,950753158158045185,NA,"Barcelona, Espanha",NA,NA,NA,1,0
51345,1273249688985239554,2020-06-17T13:42:36Z,"Flu parabeniza aniversariante Rafael Sobis, campeão carioca e brasileiro em 2012: https://t.co/GWLUyt7VBt https://t.co/hXbhwKCxzh",43372176,NA,Rio de Janeiro,NA,NA,NA,1,0
1345402,1316831329582034944,2020-10-15T20:00:29Z,"E Gregg é surtado com bactéria e vírus igual eu KKKKKKKK no caso, o livro é de 2 anos atrás, então bem antes do covid, e ele neurótico com a onda de gripe no inverno na escola dele",709833067578261504,NA,NA,NA,NA,NA,0,0
1109639,1306786180730687492,2020-09-18T02:44:39Z,"@TicoNorris @OBoneco2 @PalestraTedesco Pressao em santos eh menor, ate por causa do elenco. Tite - o Andres nao manda treinador embora facil, muitas vezes se fode. Cuca salvou o Flu de um rebaixamento quase certo. Mas nenhum deles foi montado para ser campeao, como o Palmeiras, FLA, SP(sim, elas tb)",918122232324423680,NA,E,NA,NA,NA,0,0
297965,1280159484862705668,2020-07-06T15:19:40Z,"@delaurentiis_br Mano, sou flamenguista e tô aqui pra defender a verdade... NÃO foi o Flu que escolheu o Maracanã, foi a FERJ",4855189245,NA,Brasil,NA,NA,NA,1,0
576463,1285382347131691009,2020-07-21T01:13:27Z,"o veio do estacionamento aqui embaixo solta ruídos q eu n sei se é tosse, vômito ou infarto",204398155,NA,"Novo Hamburgo, Brasil",NA,NA,NA,1,0
361728,1281018112876457985,2020-07-09T00:11:32Z,@PoetasFla E eu achando que tínhamos ganho uma no tapetão do Fluminense. No tapetão o Flu joga y joga!,2238066616,NA,"Linhares, Brasil",NA,NA,NA,1,0
1976836,1342107183245352963,2020-12-24T13:57:42Z,"🍊 não vou marcar ninguém pq é uma one shot e já já sai, eu tive a ideia agora e acabei de escrever kkkkkkk será apenas narração 🍊",123639273,NA,솝월드 ,NA,NA,NA,0,0
579544,1285533229206970368,2020-07-21T11:13:00Z,eu tô numa tosse muito esquisita,1278676162508660736,NA,"Patos de Minas, Brasil",NA,NA,NA,1,0
2255923,1351300456836956160,2021-01-18T22:48:29Z,@Corinthians Vem de 5x0 no Flu. .... e perde pro porco,842463608722333696,NA,"Rio de Janeiro, Brasil",NA,NA,NA,0,0
2463291,1359038686126571532,2021-02-09T07:17:27Z,"@loonatheworld [TRADUÇÃO PT-BR]

https://t.co/0jZdY47KYm",1191095410493923328,NA,Since: 16/11/2019,NA,NA,NA,0,0
1085073,1305844604210679810,2020-09-15T12:23:09Z,"já tava querendo ficar resfriado, pra piorar tô pegando essa chuva indo pro trabalho 
grande dia 👍🏻",905178780725104640,NA,021,NA,NA,NA,0,0
1869443,1338406285931384832,2020-12-14T08:51:39Z,@fofo__delas @julio_gil2 @tastdqueimado adoroooo😍😍😍😍😍 shot madrinha,1292267787084275713,NA,NA,NA,NA,NA,0,0
2134331,1347345019158605824,2021-01-08T00:50:59Z,@rrenass Cuidado pra não molhar os pelo e ficar com gripe,764308041122611200,NA,NA,NA,NA,NA,0,0
923845,1299699927539478530,2020-08-29T13:26:24Z,"Então galera, vejo  um monte de gente lamentando a morte do Chadwick, (sim lidar com a morte é fod*) mas vamos deixar de lamentar e orar pela alma dele que conseguiu descansar e parou de sofrer #wakandaparasempre #Wakanda #ChadwickBoseman ✊🏿🙏🏿🙌🏿",65549133,NA,NA,NA,NA,NA,0,0
1403108,1319401892011823104,2020-10-22T22:14:59Z,"@Jpeg_jpg28 Já tomei banho, já dormi e nada, febril como na minha última crise. Como vou olhar libertadores hoje? Como vou jogar meu HS? Negócio é tentar não morrer mesmo, tlc",712075396972412929,NA,"Santa Cruz do Sul, Brasil",NA,NA,NA,0,0
32665,1272525503291940865,2020-06-15T13:44:57Z,Pra ser o fodão na balada primeiro você tem que ostenta o filho e depois ostenta as farra. ,1263878660538449921,NA,NA,NA,NA,NA,1,0
"Asesino de Irmaos Brasileros""",38374195,NA,CABA Buenos Aires Argentina/it,None,NA,NA,1,0,NA,NA,NA
1695338,1331302481314373632,2020-11-24T18:23:40Z,"o namjoon colocando as mãos nas pernocas dos jikookinhos, que dor 😭",1167819583660711936,NA,"tae, nam, koo | 21 🌫",NA,NA,NA,0,0
1987475,1342646682522177536,2020-12-26T01:41:28Z,"@calopsitra amiga, a diferença é q vitamina C nunca me deu gripe, já música triste...",1067048533637955585,NA,NA,NA,NA,NA,0,0
133321,1276880491296276482,2020-06-27T14:10:07Z,acordei animadah como se n tivesse morrendo de resfriado ?,1124696453639811073,NA,NA,NA,NA,NA,1,0
2034706,1344445863477850112,2020-12-31T00:50:47Z,@alltowalls espero que se fod,1322219216544649218,NA,﹫bellahadid,NA,NA,NA,0,0
1489269,1322669185760174080,2020-10-31T22:38:02Z,"saí da piscina e fiquei levando vento, agora já estou aqui sentindo o corpo todo dolorido.. o resfriado vem sim ou com certeza?",247486801,NA,NA,NA,NA,NA,0,0
1420625,1320158225107439618,2020-10-25T00:20:22Z,Estou tão mal da minha tosse credo,725245085089169408,NA,NA,NA,NA,NA,0,0
1455520,1321465877921992706,2020-10-28T14:56:31Z,Lembrei d'alguem,901516411805343744,NA,Gotham city,NA,NA,NA,0,0
2470376,1359320249577984006,2021-02-10T01:56:17Z,"@stormylxv que bom, espero que não piore 😔 você tá melhor dá gripe?",1255695874900066304,NA,       renmin𝟱𝗲𝘃𝗲𝗿 ! 🌿,NA,NA,NA,0,0
2458593,1358912446006767616,2021-02-08T22:55:49Z,"dor de cabeça e febre, q cu",1171272644890677248,NA,NA,NA,NA,NA,0,0
213069,1277828473600585728,2020-06-30T04:57:03Z,"Aaaaa explode a porra de china nfd, cambada de filho da puta só servem pra comer rato e trazer pandemia ??",919532393672990720,NA,NA,NA,NA,NA,1,0
1094803,1306211237764759553,2020-09-16T12:40:01Z,"Graças a Deus a audiência q tenho hj vai ser pelo whats, n tenho pique pra ir no fórum c essa gripe e essa chuva",70749108,NA,NA,NA,NA,NA,0,0
344264,1280919996277895174,2020-07-08T17:41:40Z,"@kaka_ernandes @venecasagrande @jornalodia aí agora a Ferj ainda tem uma ação em andamento, se a decisão que pode sair a qualquer momento favorecer a Ferj, o Flu não pode transmitir, a Globo mesmo com decisão jud não pretende transmitir. Isso significa que ninguém iria assistir ao jogo, por isso o posicionamento do Fla",1187769135163424769,NA,NA,NA,NA,NA,1,0
1748504,1333747450348232712,2020-12-01T12:19:06Z,"aquele filme coreano ""flu""",1284274177181208578,NA,christmas,NA,NA,NA,0,0
2491208,1359943166087094272,2021-02-11T19:11:31Z,"Apresentação:
• resultados das análises de Síndrome Gripal para o município do RJ;
• depoimentos e testemunhos de moradores e trabalhadores das favelas.

Canal da @videosaude: https://t.co/V4Ag6UcS2d.",556865558,NA,Fundação Oswaldo Cruz ,NA,NA,NA,0,0
669156,1288563108735262722,2020-07-29T19:52:40Z,"Matéria completa: https://t.co/yHd7GC7owO
Deixe seu comentário, participe!

#influenza https://t.co/QeYjNbW0YU",2828247885,NA,Juazeiro/Petrolina,NA,NA,NA,1,0
2103358,1346964772990967809,2021-01-06T23:40:01Z,"Ow @leticiaarsenio quando você for separada como o @l03n27 não pagar pensão, ter amante travesti e beber pinga com limao e cocaina para curar resfriado vc vai saber o que é ser conservador.",1266561481291825153,NA,"Valença, Brasil",NA,NA,NA,0,0
480802,1282737883636551681,2020-07-13T18:05:18Z,Vai embora resfriado quero respirar,2752162971,NA,NA,NA,NA,NA,1,0
886151,1297919179841056768,2020-08-24T15:30:21Z,Espero que até sexta essa gripe passa velho 😩😩,1248020600536391680,"Santos, Brasil","Santos, Brasil",BR,"[[[-46.403227, -23.99197], [-46.403227, -23.73467], [-46.176966, -23.73467], [-46.176966, -23.99197]]]",NA,0,0
449373,1282320529995816960,2020-07-12T14:26:53Z,"dia de Flu, vamos pra cima",1215436521672716289,NA,NA,NA,NA,NA,1,0
2124886,1347192472338837509,2021-01-07T14:44:49Z,AI QUE COISA MAIS LINSA,1289339603028246531,NA,NA,NA,NA,NA,0,0
956610,1301151082261872641,2020-09-02T13:32:46Z,Meu professor toda hora tosse eu tô agoniada já,2862862330,NA,anaclara,NA,NA,NA,0,0
1522936,1324002821776252928,2020-11-04T14:57:26Z,"""2 DIAS - FEVER MV @angele_vl""",,NA,NA,NA,NA,NA,NA,NA
1727846,1332773728325939210,2020-11-28T19:49:53Z,@beyoncegolpista melhor coisa q fiz esse ano foi reassistir tudo desde o início vei msm com alguns momentos ruins ainda é o fodão https://t.co/I316lOefGr,787745696858435585,NA,Eric Forman's basement,NA,NA,NA,0,0
2098477,1346867159528579073,2021-01-06T17:12:09Z,Gênero fluído...,1331802270854500352,NA,"Dallas, TX ",NA,NA,NA,0,0
2184194,1349098900192423937,2021-01-12T21:00:17Z,A auto-estima da torcida do fluminense é algo a ser estudado kkkk,1190402650388533248,NA,Zona Norte - Rio de Janeiro,NA,NA,NA,0,0
1186375,1309513335466012678,2020-09-25T15:21:23Z,"@lucasmoreira58 @expresso_1898 Cara hj n tos dinheiro n, se vc assistisse as lives do leven, ele fala do dinheiro, se precisa saber mais de projetos do leven responde nesse twitter ou manda seu insta que te mando um direct",289021634,NA,Aracaju/Sergipe,NA,NA,NA,0,0
1642812,1329073179646599171,2020-11-18T14:45:13Z,"@Gu_Duran @americardigan @_aminn @voandobaixo Isso que eu tava tentando falar. A gente falar que a culpa do Covid-19 ser de alguns chineses faz sentido, mas acho que outros países fazem a mesma coisa e ninguém fala nada. Tem vários casos de gripe suína e aviária. Mas quem tem telhado de vidro não atira pedra no do vizinho",926767818443448321,NA,NA,NA,NA,NA,0,0
1886730,1338951444918132736,2020-12-15T20:57:55Z,"@JovemPanNews @Alvaro_de_Faria Opinião? Quando se recebe generosas verbas publicitárias do estado de SP a quem devemos comentar sobre a conduta na pandemia, é possível isenção?
Vejam a CORRUPÇÃO NA SINOVAC NOTICIADA PELO THE WASHINGTON POST 04/12/20
https://t.co/0KbxDGWEvc",840162396144599040,NA,"Campinas, Brasil",NA,NA,NA,0,0
1008908,1303405203945910272,2020-09-08T18:49:51Z,como q o maluco fica com 39 graus,1049450004778311681,NA,"Brasília, Brasil",NA,NA,NA,0,0
